Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Microtubule	10	3.058103975535168	0.04108310485549516	ENSG00000136861, ENSG00000100503, ENSG00000101004, ENSG00000126216, ENSG00000167110, ENSG00000171530, ENSG00000134709, ENSG00000160299, ENSG00000152969, ENSG00000130640	304	271	17955	2.1794280442804426	0.9999943386564402	0.29907087967349044	42.71317660081453
GOTERM_BP_DIRECT	GO:0051260~protein homooligomerization	8	2.4464831804281344	0.041565336573165815	ENSG00000119912, ENSG00000136827, ENSG00000138750, ENSG00000130724, ENSG00000100292, ENSG00000148175, ENSG00000156521, ENSG00000137275	287	172	15453	2.5043351430192042	1.0	0.646319762962742	50.22775955094051
GOTERM_CC_DIRECT	GO:0005814~centriole	6	1.834862385321101	0.04208613002273895	ENSG00000100503, ENSG00000126216, ENSG00000126001, ENSG00000174799, ENSG00000160299, ENSG00000167461	296	107	16605	3.1456807274564285	0.999999721010393	0.2903632610506288	44.47384294471058
GOTERM_CC_DIRECT	GO:0005764~lysosome	9	2.7522935779816518	0.04249846937460569	ENSG00000075785, ENSG00000109084, ENSG00000131238, ENSG00000163820, ENSG00000204386, ENSG00000102393, ENSG00000137563, ENSG00000119396, ENSG00000160695	296	219	16605	2.305396149574232	0.9999997601407963	0.2873309152339578	44.799986780542554
UP_KEYWORDS	Isomerase	6	1.834862385321101	0.042657301363814154	ENSG00000141756, ENSG00000148334, ENSG00000153015, ENSG00000079150, ENSG00000240344, ENSG00000169972	304	113	17955	3.1360619469026547	0.999996472884612	0.3014266872136677	43.94955692155538
GOTERM_BP_DIRECT	GO:0033539~fatty acid beta-oxidation using acyl-CoA dehydrogenase	3	0.9174311926605505	0.04297485293396855	ENSG00000177646, ENSG00000140374, ENSG00000117054	287	18	15453	8.973867595818815	1.0	0.6523386954142065	51.41717063065442
GOTERM_MF_DIRECT	GO:0000166~nucleotide binding	12	3.669724770642202	0.044016494275084986	ENSG00000101868, ENSG00000178035, ENSG00000090621, ENSG00000089682, ENSG00000117569, ENSG00000106344, ENSG00000107929, ENSG00000106682, ENSG00000174720, ENSG00000145907, ENSG00000138757, ENSG00000160695	294	324	15528	1.9561602418745272	0.9999999983318726	0.5847039580786684	47.18727369713832
GOTERM_CC_DIRECT	GO:0005759~mitochondrial matrix	11	3.3639143730886847	0.04646795812097139	ENSG00000137513, ENSG00000107959, ENSG00000008311, ENSG00000165688, ENSG00000140374, ENSG00000109519, ENSG00000124523, ENSG00000103507, ENSG00000105819, ENSG00000123989, ENSG00000117054	296	305	16605	2.023205582631812	0.9999999441931802	0.3044645202197612	47.85012763082602
UP_KEYWORDS	Ribonucleoprotein	10	3.058103975535168	0.04757275128653132	ENSG00000144029, ENSG00000100883, ENSG00000174780, ENSG00000113048, ENSG00000114767, ENSG00000124383, ENSG00000130255, ENSG00000153037, ENSG00000122140, ENSG00000131368	304	278	17955	2.12455035971223	0.9999991991303283	0.3228973776703463	47.653159486319275
GOTERM_MF_DIRECT	GO:0000175~3'-5'-exoribonuclease activity	3	0.9174311926605505	0.049132886173624	ENSG00000077348, ENSG00000130713, ENSG00000107371	294	19	15528	8.339419978517721	0.9999999998500997	0.6103645732075127	51.05759023171345
UP_KEYWORDS	Autophagy	6	1.834862385321101	0.051255810895396506	ENSG00000075785, ENSG00000058056, ENSG00000181852, ENSG00000166887, ENSG00000138069, ENSG00000160695	304	119	17955	2.977941176470588	0.9999997376088805	0.3360524688561114	50.2784381395901
GOTERM_CC_DIRECT	GO:0008275~gamma-tubulin small complex	2	0.6116207951070336	0.052359040036171964	ENSG00000126216, ENSG00000130640	296	3	16605	37.398648648648646	0.9999999936615623	0.33077202054691623	52.089908162073414
GOTERM_BP_DIRECT	GO:0006810~transport	12	3.669724770642202	0.05296435051535156	ENSG00000102898, ENSG00000163820, ENSG00000127914, ENSG00000117500, ENSG00000145907, ENSG00000110713, ENSG00000138757, ENSG00000137409, ENSG00000161203, ENSG00000103222, ENSG00000171246, ENSG00000114573	287	341	15453	1.894775562753533	1.0	0.7237203604256424	59.11255704160243
GOTERM_MF_DIRECT	GO:0004222~metalloendopeptidase activity	6	1.834862385321101	0.05374784536704458	ENSG00000119912, ENSG00000107959, ENSG00000165688, ENSG00000168615, ENSG00000105819, ENSG00000154734	294	108	15528	2.9342403628117912	0.9999999999831309	0.6292479252511998	54.32079055820074
GOTERM_MF_DIRECT	GO:0005487~nucleocytoplasmic transporter activity	3	0.9174311926605505	0.053928133043787324	ENSG00000138750, ENSG00000110713, ENSG00000213024	294	20	15528	7.922448979591836	0.9999999999845142	0.6160910703522999	54.44406809920683
UP_KEYWORDS	Lipoprotein	21	6.422018348623854	0.05443388952208349	ENSG00000006451, ENSG00000108774, ENSG00000117724, ENSG00000100243, ENSG00000174021, ENSG00000119396, ENSG00000165283, ENSG00000156599, ENSG00000104388, ENSG00000072062, ENSG00000075785, ENSG00000099246, ENSG00000164251, ENSG00000147533, ENSG00000138069, ENSG00000084733, ENSG00000148175, ENSG00000114745, ENSG00000167461, ENSG00000165527, ENSG00000067560	304	804	17955	1.5426772388059702	0.9999999001686902	0.34571015754812784	52.445346857536336
GOTERM_BP_DIRECT	GO:0035583~sequestering of TGFbeta in extracellular matrix	2	0.6116207951070336	0.05450539203319883	ENSG00000166147, ENSG00000138829	287	3	15453	35.89547038327526	1.0	0.7281167319400635	60.192378362469476
GOTERM_BP_DIRECT	GO:0045006~DNA deamination	2	0.6116207951070336	0.05450539203319883	ENSG00000077348, ENSG00000107371	287	3	15453	35.89547038327526	1.0	0.7281167319400635	60.192378362469476
GOTERM_MF_DIRECT	GO:0016971~flavin-linked sulfhydryl oxidase activity	2	0.6116207951070336	0.055549513421601804	ENSG00000127554, ENSG00000165661	294	3	15528	35.2108843537415	0.999999999992831	0.6134201612677477	55.53892632214726
GOTERM_MF_DIRECT	GO:0003723~RNA binding	16	4.892966360856269	0.055980337484503845	ENSG00000117569, ENSG00000178105, ENSG00000106682, ENSG00000174720, ENSG00000005007, ENSG00000169972, ENSG00000110713, ENSG00000152969, ENSG00000077348, ENSG00000130816, ENSG00000178035, ENSG00000090621, ENSG00000130713, ENSG00000101146, ENSG00000107371, ENSG00000104907	294	505	15528	1.6733885633461305	0.999999999994159	0.6029884813963522	55.82570503555833
GOTERM_MF_DIRECT	GO:0003824~catalytic activity	8	2.4464831804281344	0.057192937483549915	ENSG00000123983, ENSG00000119912, ENSG00000107959, ENSG00000165688, ENSG00000178035, ENSG00000102393, ENSG00000105223, ENSG00000105819	294	182	15528	2.3215967705763623	0.9999999999967202	0.5982139940003742	56.62367098706562
UP_KEYWORDS	Lysosome	9	2.7522935779816518	0.06115166505066141	ENSG00000075785, ENSG00000109084, ENSG00000166887, ENSG00000131238, ENSG00000163820, ENSG00000204386, ENSG00000102393, ENSG00000137563, ENSG00000160695	304	249	17955	2.134789156626506	0.9999999871918375	0.37247957304801105	56.74138194436128
UP_KEYWORDS	Zinc transport	3	0.9174311926605505	0.06140412663619404	ENSG00000014824, ENSG00000162695, ENSG00000152683	304	24	17955	7.382812499999999	0.9999999881464495	0.3663547095964088	56.89560435005681
GOTERM_CC_DIRECT	GO:0030139~endocytic vesicle	4	1.2232415902140672	0.06194058442984642	ENSG00000006451, ENSG00000108774, ENSG00000160695, ENSG00000165527	296	51	16605	4.399841017488077	0.9999999998210005	0.3734807605549755	58.30929845680129
UP_KEYWORDS	GPI-anchor biosynthesis	3	0.9174311926605505	0.06602068313424528	ENSG00000165282, ENSG00000087111, ENSG00000197858	304	25	17955	7.0875	0.999999997134961	0.3810759906924217	59.62761390832322
GOTERM_CC_DIRECT	GO:0030496~midbody	6	1.834862385321101	0.06657848392940342	ENSG00000006451, ENSG00000143653, ENSG00000117724, ENSG00000137710, ENSG00000165527, ENSG00000067560	296	122	16605	2.758916703588835	0.9999999999685725	0.3895369299510755	61.04287609089538
UP_KEYWORDS	Disease mutation	52	15.902140672782874	0.06674120813647623	ENSG00000109501, ENSG00000141756, ENSG00000159063, ENSG00000140374, ENSG00000100243, ENSG00000018510, ENSG00000120725, ENSG00000152952, ENSG00000177646, ENSG00000131238, ENSG00000204120, ENSG00000138829, ENSG00000106344, ENSG00000127554, ENSG00000132842, ENSG00000166147, ENSG00000115486, ENSG00000100503, ENSG00000057294, ENSG00000183735, ENSG00000253710, ENSG00000213024, ENSG00000109618, ENSG00000142156, ENSG00000169762, ENSG00000204386, ENSG00000103507, ENSG00000117054, ENSG00000072062, ENSG00000075785, ENSG00000120699, ENSG00000137513, ENSG00000165688, ENSG00000163820, ENSG00000198732, ENSG00000140262, ENSG00000074582, ENSG00000101752, ENSG00000136827, ENSG00000102393, ENSG00000140092, ENSG00000078369, ENSG00000115275, ENSG00000137710, ENSG00000147955, ENSG00000160695, ENSG00000165282, ENSG00000174780, ENSG00000130816, ENSG00000127914, ENSG00000163877, ENSG00000107371	304	2457	17955	1.25	0.9999999977059552	0.3772696316078723	60.03926765955745
GOTERM_BP_DIRECT	GO:0030010~establishment of cell polarity	3	0.9174311926605505	0.06692918719017099	ENSG00000072518, ENSG00000075413, ENSG00000116141	287	23	15453	7.023026814119073	1.0	0.79462446188757	67.96988938843961
GOTERM_BP_DIRECT	GO:0071897~DNA biosynthetic process	3	0.9174311926605505	0.06692918719017099	ENSG00000117724, ENSG00000146143, ENSG00000014138	287	23	15453	7.023026814119073	1.0	0.79462446188757	67.96988938843961
GOTERM_CC_DIRECT	GO:0030134~ER to Golgi transport vesicle	3	0.9174311926605505	0.06719015604173259	ENSG00000167110, ENSG00000169223, ENSG00000174851	296	24	16605	7.012246621621622	0.9999999999750319	0.38631189388833564	61.39072629264475
GOTERM_CC_DIRECT	GO:0031519~PcG protein complex	3	0.9174311926605505	0.06719015604173259	ENSG00000070770, ENSG00000143569, ENSG00000204435	296	24	16605	7.012246621621622	0.9999999999750319	0.38631189388833564	61.39072629264475
UP_KEYWORDS	ER-Golgi transport	5	1.529051987767584	0.0680905799396179	ENSG00000113719, ENSG00000138069, ENSG00000174851, ENSG00000165527, ENSG00000104388	304	91	17955	3.2451923076923075	0.9999999984877412	0.3764446271048256	60.79977473136138
GOTERM_CC_DIRECT	GO:0048500~signal recognition particle	2	0.6116207951070336	0.06919761871184502	ENSG00000100883, ENSG00000153037	296	4	16605	28.048986486486488	0.9999999999882787	0.38952733139911266	62.51221996599232
GOTERM_MF_DIRECT	GO:0004386~helicase activity	5	1.529051987767584	0.06938363508849649	ENSG00000155363, ENSG00000178105, ENSG00000188342, ENSG00000106682, ENSG00000005007	294	82	15528	3.2205077152812347	0.9999999999999905	0.6591202071247646	63.934535909553894
GOTERM_BP_DIRECT	GO:0006405~RNA export from nucleus	4	1.2232415902140672	0.07147867138798285	ENSG00000164609, ENSG00000126883, ENSG00000110713, ENSG00000213024	287	52	15453	4.1417850442240685	1.0	0.8111533016333023	70.44218211294725
GOTERM_BP_DIRECT	GO:1902115~regulation of organelle assembly	2	0.6116207951070336	0.07200775176617949	ENSG00000137710, ENSG00000160695	287	4	15453	26.921602787456443	1.0	0.8084371373836086	70.7177652627218
GOTERM_BP_DIRECT	GO:0071034~CUT catabolic process	2	0.6116207951070336	0.07200775176617949	ENSG00000130713, ENSG00000107371	287	4	15453	26.921602787456443	1.0	0.8084371373836086	70.7177652627218
GOTERM_BP_DIRECT	GO:0090287~regulation of cellular response to growth factor stimulus	2	0.6116207951070336	0.07200775176617949	ENSG00000166147, ENSG00000138829	287	4	15453	26.921602787456443	1.0	0.8084371373836086	70.7177652627218
GOTERM_BP_DIRECT	GO:0035461~vitamin transmembrane transport	2	0.6116207951070336	0.07200775176617949	ENSG00000073060, ENSG00000103222	287	4	15453	26.921602787456443	1.0	0.8084371373836086	70.7177652627218
GOTERM_BP_DIRECT	GO:0033631~cell-cell adhesion mediated by integrin	2	0.6116207951070336	0.07200775176617949	ENSG00000150093, ENSG00000168615	287	4	15453	26.921602787456443	1.0	0.8084371373836086	70.7177652627218
GOTERM_BP_DIRECT	GO:0071763~nuclear membrane organization	2	0.6116207951070336	0.07200775176617949	ENSG00000136827, ENSG00000143337	287	4	15453	26.921602787456443	1.0	0.8084371373836086	70.7177652627218
GOTERM_MF_DIRECT	GO:0016972~thiol oxidase activity	2	0.6116207951070336	0.07337392517945342	ENSG00000127554, ENSG00000165661	294	4	15528	26.40816326530612	0.9999999999999987	0.6683734499772838	66.06681167891597
GOTERM_MF_DIRECT	GO:0050510~N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity	2	0.6116207951070336	0.07337392517945342	ENSG00000033100, ENSG00000123989	294	4	15528	26.40816326530612	0.9999999999999987	0.6683734499772838	66.06681167891597
UP_KEYWORDS	Peroxisome	5	1.529051987767584	0.0747852088651376	ENSG00000123983, ENSG00000140284, ENSG00000018510, ENSG00000156521, ENSG00000064763	304	94	17955	3.1416223404255317	0.9999999998103908	0.3987677648126894	64.37887037667139
GOTERM_CC_DIRECT	GO:0030529~intracellular ribonucleoprotein complex	6	1.834862385321101	0.07618925295733972	ENSG00000090621, ENSG00000174720, ENSG00000145907, ENSG00000138757, ENSG00000213024, ENSG00000152969	296	127	16605	2.6502979357310066	0.9999999999991689	0.41428638523714867	66.18678889515132
UP_KEYWORDS	Hydrolase	35	10.703363914373089	0.07651014053180948	ENSG00000165732, ENSG00000104368, ENSG00000119912, ENSG00000204386, ENSG00000105223, ENSG00000137563, ENSG00000145907, ENSG00000005007, ENSG00000154734, ENSG00000179958, ENSG00000103222, ENSG00000131238, ENSG00000165688, ENSG00000130713, ENSG00000151092, ENSG00000168615, ENSG00000156521, ENSG00000114573, ENSG00000107959, ENSG00000136827, ENSG00000166348, ENSG00000102393, ENSG00000115275, ENSG00000155363, ENSG00000178105, ENSG00000188342, ENSG00000196591, ENSG00000124523, ENSG00000116406, ENSG00000259431, ENSG00000058056, ENSG00000133657, ENSG00000140479, ENSG00000099219, ENSG00000105819	304	1565	17955	1.3208865814696487	0.999999999889222	0.3991505912558265	65.25076488563137
GOTERM_CC_DIRECT	GO:0005769~early endosome	8	2.4464831804281344	0.07722621434175903	ENSG00000068400, ENSG00000164251, ENSG00000108774, ENSG00000138069, ENSG00000119321, ENSG00000119396, ENSG00000160695, ENSG00000165527	296	207	16605	2.1680376028202115	0.9999999999994397	0.41272928621325766	66.70242763049725
UP_KEYWORDS	Host cell receptor for virus entry	4	1.2232415902140672	0.07762241066126804	ENSG00000119912, ENSG00000150093, ENSG00000073060, ENSG00000073008	304	59	17955	4.0042372881355925	0.999999999921708	0.39702651629967034	65.80246912854774
UP_KEYWORDS	Helicase	6	1.834862385321101	0.07878426735574598	ENSG00000165732, ENSG00000155363, ENSG00000178105, ENSG00000188342, ENSG00000145907, ENSG00000005007	304	135	17955	2.625	0.9999999999455412	0.3951906974691939	66.37011114026437
GOTERM_MF_DIRECT	GO:0003887~DNA-directed DNA polymerase activity	3	0.9174311926605505	0.08012051511018772	ENSG00000101868, ENSG00000146143, ENSG00000014138	294	25	15528	6.337959183673469	1.0	0.6901869847176617	69.40746616640743
GOTERM_BP_DIRECT	GO:0043001~Golgi to plasma membrane protein transport	3	0.9174311926605505	0.08295903428844585	ENSG00000147533, ENSG00000135968, ENSG00000084733	287	26	15453	6.212677566336104	1.0	0.8481176629705435	75.90794862214058
GOTERM_MF_DIRECT	GO:0009055~electron carrier activity	5	1.529051987767584	0.08495304391671454	ENSG00000177646, ENSG00000140374, ENSG00000148334, ENSG00000117054, ENSG00000164182	294	88	15528	3.0009276437847867	1.0	0.7011891928334839	71.60954669122233
GOTERM_CC_DIRECT	GO:0016469~proton-transporting two-sector ATPase complex	2	0.6116207951070336	0.0857379899223127	ENSG00000071553, ENSG00000114573	296	5	16605	22.43918918918919	0.9999999999999784	0.4415820349988745	70.6677101968442
GOTERM_CC_DIRECT	GO:0030891~VCB complex	2	0.6116207951070336	0.0857379899223127	ENSG00000100387, ENSG00000108094	296	5	16605	22.43918918918919	0.9999999999999784	0.4415820349988745	70.6677101968442
GOTERM_CC_DIRECT	GO:0042765~GPI-anchor transamidase complex	2	0.6116207951070336	0.0857379899223127	ENSG00000087111, ENSG00000197858	296	5	16605	22.43918918918919	0.9999999999999784	0.4415820349988745	70.6677101968442
GOTERM_CC_DIRECT	GO:0016363~nuclear matrix	5	1.529051987767584	0.08644466648859986	ENSG00000101868, ENSG00000011243, ENSG00000117724, ENSG00000105127, ENSG00000136485	296	94	16605	2.9839347326049457	0.9999999999999835	0.4384130601874643	70.97641033321523
GOTERM_MF_DIRECT	GO:0019904~protein domain specific binding	8	2.4464831804281344	0.08764661499027475	ENSG00000123983, ENSG00000126001, ENSG00000130724, ENSG00000011523, ENSG00000137710, ENSG00000005249, ENSG00000160695, ENSG00000204435	294	202	15528	2.091735704182663	1.0	0.7022042996868432	72.77207006120308
GOTERM_CC_DIRECT	GO:0032040~small-subunit processome	3	0.9174311926605505	0.08791254910917844	ENSG00000114767, ENSG00000124383, ENSG00000129460	296	28	16605	6.010497104247105	0.9999999999999906	0.4382871377762304	71.60803056277537
GOTERM_BP_DIRECT	GO:0071456~cellular response to hypoxia	5	1.529051987767584	0.08843650566876413	ENSG00000114023, ENSG00000078369, ENSG00000100292, ENSG00000149428, ENSG00000113739	287	91	15453	2.9584178887314776	1.0	0.862418346731165	78.16696921660291
GOTERM_BP_DIRECT	GO:0090382~phagosome maturation	2	0.6116207951070336	0.08918723153897606	ENSG00000075785, ENSG00000119396	287	5	15453	21.537282229965157	1.0	0.8605988648937464	78.46060547021665
GOTERM_BP_DIRECT	GO:0042306~regulation of protein import into nucleus	2	0.6116207951070336	0.08918723153897606	ENSG00000138750, ENSG00000213024	287	5	15453	21.537282229965157	1.0	0.8605988648937464	78.46060547021665
GOTERM_BP_DIRECT	GO:0045039~protein import into mitochondrial inner membrane	2	0.6116207951070336	0.08918723153897606	ENSG00000134809, ENSG00000100575	287	5	15453	21.537282229965157	1.0	0.8605988648937464	78.46060547021665
GOTERM_BP_DIRECT	GO:0006914~autophagy	6	1.834862385321101	0.08930524659711889	ENSG00000058056, ENSG00000181852, ENSG00000166887, ENSG00000130724, ENSG00000138069, ENSG00000160695	287	128	15453	2.5239002613240418	1.0	0.8567604418411499	78.5064267100512
GOTERM_MF_DIRECT	GO:0003923~GPI-anchor transamidase activity	2	0.6116207951070336	0.09086306714852065	ENSG00000087111, ENSG00000197858	294	5	15528	21.126530612244895	1.0	0.705372668680116	74.10226656050203
GOTERM_MF_DIRECT	GO:0030023~extracellular matrix constituent conferring elasticity	2	0.6116207951070336	0.09086306714852065	ENSG00000166147, ENSG00000138829	294	5	15528	21.126530612244895	1.0	0.705372668680116	74.10226656050203
GOTERM_MF_DIRECT	GO:0017151~DEAD/H-box RNA helicase binding	2	0.6116207951070336	0.09086306714852065	ENSG00000011243, ENSG00000105127	294	5	15528	21.126530612244895	1.0	0.705372668680116	74.10226656050203
UP_KEYWORDS	Cytoplasmic vesicle	13	3.9755351681957185	0.09234261106213451	ENSG00000136827, ENSG00000204386, ENSG00000119396, ENSG00000160695, ENSG00000147955, ENSG00000171246, ENSG00000075785, ENSG00000163820, ENSG00000084733, ENSG00000148175, ENSG00000132842, ENSG00000114650, ENSG00000167461	304	462	17955	1.6619318181818181	0.9999999999992387	0.4408456798544007	72.38077833324911
UP_KEYWORDS	Neurodegeneration	9	2.7522935779816518	0.09826817449204961	ENSG00000075785, ENSG00000120699, ENSG00000204120, ENSG00000109618, ENSG00000131238, ENSG00000165688, ENSG00000183735, ENSG00000107371, ENSG00000147955	304	277	17955	1.9189981949458483	0.9999999999998845	0.455541084471319	74.68159423989957
